w(cm-1), IM(w)_xx, IM(w)_yy, IM(w)_zz, IM(w)_xy, IM(w)_xz, IM(w)_yz
952.488078541, 5.9442348517e-06, 1.08001084977e-05, 7.52766460468e-06, 0.0, 0.0, 0.0
952.716547737, 5.94623406884e-06, 1.08069414352e-05, 7.50386466862e-06, 0.0, 0.0, 0.0
952.945016933, 5.94824085389e-06, 1.08137931055e-05, 7.48019248027e-06, 0.0, 0.0, 0.0
953.173486129, 5.95025520557e-06, 1.08206635304e-05, 7.45664709657e-06, 0.0, 0.0, 0.0
953.401955325, 5.95227712262e-06, 1.08275527318e-05, 7.43322758322e-06, 0.0, 0.0, 0.0
953.630424521, 5.95430660385e-06, 1.08344607316e-05, 7.40993301457e-06, 0.0, 0.0, 0.0
953.858893718, 5.95634364809e-06, 1.0841387552e-05, 7.38676247352e-06, 0.0, 0.0, 0.0
954.087362914, 5.95838825424e-06, 1.08483332151e-05, 7.36371505141e-06, 0.0, 0.0, 0.0
954.31583211, 5.96044042122e-06, 1.08552977434e-05, 7.34078984797e-06, 0.0, 0.0, 0.0
954.544301306, 5.96250014802e-06, 1.08622811592e-05, 7.31798597117e-06, 0.0, 0.0, 0.0
954.772770502, 5.96456743367e-06, 1.08692834854e-05, 7.2953025372e-06, 0.0, 0.0, 0.0
955.001239698, 5.96664227722e-06, 1.08763047444e-05, 7.2727386703e-06, 0.0, 0.0, 0.0
955.229708894, 5.96872467781e-06, 1.08833449593e-05, 7.25029350274e-06, 0.0, 0.0, 0.0
955.45817809, 5.97081463457e-06, 1.08904041529e-05, 7.22796617468e-06, 0.0, 0.0, 0.0
955.686647286, 5.97291214673e-06, 1.08974823484e-05, 7.20575583414e-06, 0.0, 0.0, 0.0
955.915116482, 5.97501721353e-06, 1.09045795689e-05, 7.18366163684e-06, 0.0, 0.0, 0.0
956.143585679, 5.97712983426e-06, 1.09116958379e-05, 7.16168274619e-06, 0.0, 0.0, 0.0
956.372054875, 5.97925000826e-06, 1.09188311788e-05, 7.13981833316e-06, 0.0, 0.0, 0.0
956.600524071, 5.98137773491e-06, 1.09259856151e-05, 7.1180675762e-06, 0.0, 0.0, 0.0
956.828993267, 5.98351301363e-06, 1.09331591706e-05, 7.0964296612e-06, 0.0, 0.0, 0.0
957.057462463, 5.9856558439e-06, 1.09403518691e-05, 7.07490378136e-06, 0.0, 0.0, 0.0
957.285931659, 5.98780622524e-06, 1.09475637345e-05, 7.05348913714e-06, 0.0, 0.0, 0.0
957.514400855, 5.98996415719e-06, 1.0954794791e-05, 7.03218493615e-06, 0.0, 0.0, 0.0
957.742870051, 5.99212963936e-06, 1.09620450628e-05, 7.01099039312e-06, 0.0, 0.0, 0.0
957.971339247, 5.9943026714e-06, 1.09693145741e-05, 6.9899047298e-06, 0.0, 0.0, 0.0
958.199808443, 5.99648325299e-06, 1.09766033495e-05, 6.96892717488e-06, 0.0, 0.0, 0.0
958.42827764, 5.99867138387e-06, 1.09839114135e-05, 6.9480569639e-06, 0.0, 0.0, 0.0
958.656746836, 6.00086706381e-06, 1.09912387908e-05, 6.92729333922e-06, 0.0, 0.0, 0.0
958.885216032, 6.00307029264e-06, 1.09985855062e-05, 6.90663554992e-06, 0.0, 0.0, 0.0
959.113685228, 6.0052810702e-06, 1.10059515848e-05, 6.88608285173e-06, 0.0, 0.0, 0.0
959.342154424, 6.00749939642e-06, 1.10133370515e-05, 6.86563450696e-06, 0.0, 0.0, 0.0
959.57062362, 6.00972527123e-06, 1.10207419316e-05, 6.84528978443e-06, 0.0, 0.0, 0.0
959.799092816, 6.01195869464e-06, 1.10281662503e-05, 6.8250479594e-06, 0.0, 0.0, 0.0
960.027562012, 6.01419966666e-06, 1.10356100333e-05, 6.80490831352e-06, 0.0, 0.0, 0.0
960.256031208, 6.01644818739e-06, 1.1043073306e-05, 6.78487013473e-06, 0.0, 0.0, 0.0
960.484500404, 6.01870425693e-06, 1.10505560941e-05, 6.76493271722e-06, 0.0, 0.0, 0.0
960.712969601, 6.02096787545e-06, 1.10580584235e-05, 6.74509536136e-06, 0.0, 0.0, 0.0
960.941438797, 6.02323904316e-06, 1.10655803201e-05, 6.72535737361e-06, 0.0, 0.0, 0.0
961.169907993, 6.0255177603e-06, 1.107312181e-05, 6.70571806651e-06, 0.0, 0.0, 0.0
961.398377189, 6.02780402717e-06, 1.10806829194e-05, 6.68617675855e-06, 0.0, 0.0, 0.0
961.626846385, 6.03009784408e-06, 1.10882636748e-05, 6.66673277417e-06, 0.0, 0.0, 0.0
961.855315581, 6.03239921142e-06, 1.10958641024e-05, 6.64738544363e-06, 0.0, 0.0, 0.0
962.083784777, 6.0347081296e-06, 1.11034842289e-05, 6.62813410304e-06, 0.0, 0.0, 0.0
962.312253973, 6.03702459909e-06, 1.11111240811e-05, 6.6089780942e-06, 0.0, 0.0, 0.0
962.540723169, 6.03934862036e-06, 1.11187836858e-05, 6.58991676461e-06, 0.0, 0.0, 0.0
962.769192365, 6.04168019398e-06, 1.11264630699e-05, 6.57094946739e-06, 0.0, 0.0, 0.0
962.997661562, 6.04401932052e-06, 1.11341622605e-05, 6.55207556123e-06, 0.0, 0.0, 0.0
963.226130758, 6.04636600061e-06, 1.11418812849e-05, 6.5332944103e-06, 0.0, 0.0, 0.0
963.454599954, 6.04872023491e-06, 1.11496201705e-05, 6.51460538424e-06, 0.0, 0.0, 0.0
963.68306915, 6.05108202413e-06, 1.11573789447e-05, 6.49600785807e-06, 0.0, 0.0, 0.0
963.911538346, 6.05345136902e-06, 1.11651576351e-05, 6.47750121214e-06, 0.0, 0.0, 0.0
964.140007542, 6.05582827036e-06, 1.11729562694e-05, 6.4590848321e-06, 0.0, 0.0, 0.0
964.368476738, 6.058212729e-06, 1.11807748757e-05, 6.44075810882e-06, 0.0, 0.0, 0.0
964.596945934, 6.0606047458e-06, 1.11886134817e-05, 6.42252043833e-06, 0.0, 0.0, 0.0
964.82541513, 6.06300432167e-06, 1.11964721158e-05, 6.4043712218e-06, 0.0, 0.0, 0.0
965.053884326, 6.06541145758e-06, 1.1204350806e-05, 6.38630986546e-06, 0.0, 0.0, 0.0
965.282353523, 6.06782615452e-06, 1.12122495809e-05, 6.36833578057e-06, 0.0, 0.0, 0.0
965.510822719, 6.07024841351e-06, 1.12201684689e-05, 6.35044838332e-06, 0.0, 0.0, 0.0
965.739291915, 6.07267823565e-06, 1.12281074987e-05, 6.33264709487e-06, 0.0, 0.0, 0.0
965.967761111, 6.07511562205e-06, 1.12360666991e-05, 6.31493134121e-06, 0.0, 0.0, 0.0
966.196230307, 6.07756057386e-06, 1.12440460989e-05, 6.29730055315e-06, 0.0, 0.0, 0.0
966.424699503, 6.08001309229e-06, 1.12520457273e-05, 6.27975416628e-06, 0.0, 0.0, 0.0
966.653168699, 6.08247317857e-06, 1.12600656133e-05, 6.26229162092e-06, 0.0, 0.0, 0.0
966.881637895, 6.08494083399e-06, 1.12681057863e-05, 6.24491236204e-06, 0.0, 0.0, 0.0
967.110107091, 6.08741605987e-06, 1.12761662757e-05, 6.22761583924e-06, 0.0, 0.0, 0.0
967.338576287, 6.08989885757e-06, 1.12842471111e-05, 6.21040150673e-06, 0.0, 0.0, 0.0
967.567045484, 6.09238922849e-06, 1.12923483222e-05, 6.19326882322e-06, 0.0, 0.0, 0.0
967.79551468, 6.09488717406e-06, 1.13004699387e-05, 6.17621725193e-06, 0.0, 0.0, 0.0
968.023983876, 6.09739269578e-06, 1.13086119908e-05, 6.15924626051e-06, 0.0, 0.0, 0.0
968.252453072, 6.09990579516e-06, 1.13167745084e-05, 6.14235532103e-06, 0.0, 0.0, 0.0
968.480922268, 6.10242647377e-06, 1.13249575217e-05, 6.1255439099e-06, 0.0, 0.0, 0.0
968.709391464, 6.1049547332e-06, 1.13331610612e-05, 6.10881150785e-06, 0.0, 0.0, 0.0
968.93786066, 6.10749057511e-06, 1.13413851574e-05, 6.09215759989e-06, 0.0, 0.0, 0.0
969.166329856, 6.11003400116e-06, 1.13496298407e-05, 6.07558167524e-06, 0.0, 0.0, 0.0
969.394799052, 6.11258501308e-06, 1.13578951421e-05, 6.05908322733e-06, 0.0, 0.0, 0.0
969.623268248, 6.11514361263e-06, 1.13661810924e-05, 6.04266175371e-06, 0.0, 0.0, 0.0
969.851737445, 6.11770980161e-06, 1.13744877227e-05, 6.02631675606e-06, 0.0, 0.0, 0.0
970.080206641, 6.12028358186e-06, 1.1382815064e-05, 6.01004774012e-06, 0.0, 0.0, 0.0
970.308675837, 6.12286495527e-06, 1.13911631477e-05, 5.99385421564e-06, 0.0, 0.0, 0.0
970.537145033, 6.12545392374e-06, 1.13995320052e-05, 5.97773569637e-06, 0.0, 0.0, 0.0
970.765614229, 6.12805048924e-06, 1.14079216681e-05, 5.96169170001e-06, 0.0, 0.0, 0.0
970.994083425, 6.13065465376e-06, 1.14163321681e-05, 5.94572174815e-06, 0.0, 0.0, 0.0
971.222552621, 6.13326641934e-06, 1.1424763537e-05, 5.92982536628e-06, 0.0, 0.0, 0.0
971.451021817, 6.13588578807e-06, 1.14332158068e-05, 5.91400208369e-06, 0.0, 0.0, 0.0
971.679491013, 6.13851276204e-06, 1.14416890096e-05, 5.89825143349e-06, 0.0, 0.0, 0.0
971.907960209, 6.14114734342e-06, 1.14501831776e-05, 5.88257295254e-06, 0.0, 0.0, 0.0
972.136429406, 6.1437895344e-06, 1.14586983432e-05, 5.86696618143e-06, 0.0, 0.0, 0.0
972.364898602, 6.14643933722e-06, 1.1467234539e-05, 5.85143066442e-06, 0.0, 0.0, 0.0
972.593367798, 6.14909675413e-06, 1.14757917976e-05, 5.83596594943e-06, 0.0, 0.0, 0.0
972.821836994, 6.15176178747e-06, 1.14843701518e-05, 5.82057158802e-06, 0.0, 0.0, 0.0
973.05030619, 6.15443443956e-06, 1.14929696345e-05, 5.80524713529e-06, 0.0, 0.0, 0.0
973.278775386, 6.15711471281e-06, 1.15015902788e-05, 5.78999214991e-06, 0.0, 0.0, 0.0
973.507244582, 6.15980260964e-06, 1.15102321178e-05, 5.77480619406e-06, 0.0, 0.0, 0.0
973.735713778, 6.16249813251e-06, 1.1518895185e-05, 5.75968883341e-06, 0.0, 0.0, 0.0
973.964182974, 6.16520128392e-06, 1.15275795139e-05, 5.74463963705e-06, 0.0, 0.0, 0.0
974.19265217, 6.16791206643e-06, 1.15362851379e-05, 5.72965817751e-06, 0.0, 0.0, 0.0
974.421121367, 6.17063048262e-06, 1.1545012091e-05, 5.71474403069e-06, 0.0, 0.0, 0.0
974.649590563, 6.17335653509e-06, 1.1553760407e-05, 5.69989677584e-06, 0.0, 0.0, 0.0
974.878059759, 6.17609022652e-06, 1.15625301199e-05, 5.68511599552e-06, 0.0, 0.0, 0.0
975.106528955, 6.17883155959e-06, 1.1571321264e-05, 5.67040127559e-06, 0.0, 0.0, 0.0
975.334998151, 6.18158053705e-06, 1.15801338735e-05, 5.65575220515e-06, 0.0, 0.0, 0.0
975.563467347, 6.18433716167e-06, 1.1588967983e-05, 5.64116837654e-06, 0.0, 0.0, 0.0
975.791936543, 6.18710143625e-06, 1.15978236269e-05, 5.62664938529e-06, 0.0, 0.0, 0.0
976.020405739, 6.18987336365e-06, 1.16067008402e-05, 5.61219483007e-06, 0.0, 0.0, 0.0
976.248874935, 6.19265294676e-06, 1.16155996575e-05, 5.59780431271e-06, 0.0, 0.0, 0.0
976.477344131, 6.19544018851e-06, 1.16245201141e-05, 5.58347743814e-06, 0.0, 0.0, 0.0
976.705813328, 6.19823509185e-06, 1.1633462245e-05, 5.56921381436e-06, 0.0, 0.0, 0.0
976.934282524, 6.2010376598e-06, 1.16424260856e-05, 5.55501305242e-06, 0.0, 0.0, 0.0
977.16275172, 6.20384789539e-06, 1.16514116714e-05, 5.54087476639e-06, 0.0, 0.0, 0.0
977.391220916, 6.20666580171e-06, 1.16604190378e-05, 5.52679857333e-06, 0.0, 0.0, 0.0
977.619690112, 6.20949138186e-06, 1.16694482208e-05, 5.51278409324e-06, 0.0, 0.0, 0.0
977.848159308, 6.21232463901e-06, 1.16784992561e-05, 5.4988309491e-06, 0.0, 0.0, 0.0
978.076628504, 6.21516557635e-06, 1.16875721798e-05, 5.48493876675e-06, 0.0, 0.0, 0.0
978.3050977, 6.2180141971e-06, 1.1696667028e-05, 5.47110717495e-06, 0.0, 0.0, 0.0
978.533566896, 6.22087050454e-06, 1.17057838372e-05, 5.45733580529e-06, 0.0, 0.0, 0.0
978.762036092, 6.22373450198e-06, 1.17149226437e-05, 5.44362429218e-06, 0.0, 0.0, 0.0
978.990505289, 6.22660619276e-06, 1.17240834842e-05, 5.42997227287e-06, 0.0, 0.0, 0.0
979.218974485, 6.22948558025e-06, 1.17332663954e-05, 5.41637938735e-06, 0.0, 0.0, 0.0
979.447443681, 6.23237266789e-06, 1.17424714142e-05, 5.40284527836e-06, 0.0, 0.0, 0.0
979.675912877, 6.23526745913e-06, 1.17516985778e-05, 5.38936959139e-06, 0.0, 0.0, 0.0
979.904382073, 6.23816995745e-06, 1.17609479232e-05, 5.37595197462e-06, 0.0, 0.0, 0.0
980.132851269, 6.24108016641e-06, 1.17702194879e-05, 5.36259207889e-06, 0.0, 0.0, 0.0
980.361320465, 6.24399808956e-06, 1.17795133092e-05, 5.3492895577e-06, 0.0, 0.0, 0.0
980.589789661, 6.24692373052e-06, 1.17888294249e-05, 5.3360440672e-06, 0.0, 0.0, 0.0
980.818258857, 6.24985709292e-06, 1.17981678728e-05, 5.3228552661e-06, 0.0, 0.0, 0.0
981.046728053, 6.25279818046e-06, 1.18075286908e-05, 5.30972281572e-06, 0.0, 0.0, 0.0
981.27519725, 6.25574699685e-06, 1.18169119169e-05, 5.29664637993e-06, 0.0, 0.0, 0.0
981.503666446, 6.25870354585e-06, 1.18263175895e-05, 5.28362562512e-06, 0.0, 0.0, 0.0
981.732135642, 6.26166783126e-06, 1.18357457468e-05, 5.27066022021e-06, 0.0, 0.0, 0.0
981.960604838, 6.26463985691e-06, 1.18451964274e-05, 5.25774983658e-06, 0.0, 0.0, 0.0
982.189074034, 6.26761962667e-06, 1.18546696701e-05, 5.24489414811e-06, 0.0, 0.0, 0.0
982.41754323, 6.27060714445e-06, 1.18641655136e-05, 5.23209283109e-06, 0.0, 0.0, 0.0
982.646012426, 6.27360241418e-06, 1.18736839969e-05, 5.21934556425e-06, 0.0, 0.0, 0.0
982.874481622, 6.27660543986e-06, 1.18832251592e-05, 5.20665202871e-06, 0.0, 0.0, 0.0
983.102950818, 6.27961622551e-06, 1.18927890398e-05, 5.19401190796e-06, 0.0, 0.0, 0.0
983.331420014, 6.28263477517e-06, 1.1902375678e-05, 5.18142488786e-06, 0.0, 0.0, 0.0
983.559889211, 6.28566109295e-06, 1.19119851136e-05, 5.16889065659e-06, 0.0, 0.0, 0.0
983.788358407, 6.28869518297e-06, 1.19216173861e-05, 5.15640890468e-06, 0.0, 0.0, 0.0
984.016827603, 6.2917370494e-06, 1.19312725356e-05, 5.14397932489e-06, 0.0, 0.0, 0.0
984.245296799, 6.29478669645e-06, 1.19409506022e-05, 5.13160161232e-06, 0.0, 0.0, 0.0
984.473765995, 6.29784412836e-06, 1.19506516259e-05, 5.11927546427e-06, 0.0, 0.0, 0.0
984.702235191, 6.30090934941e-06, 1.19603756471e-05, 5.1070005803e-06, 0.0, 0.0, 0.0
984.930704387, 6.30398236392e-06, 1.19701227065e-05, 5.09477666217e-06, 0.0, 0.0, 0.0
985.159173583, 6.30706317623e-06, 1.19798928446e-05, 5.08260341386e-06, 0.0, 0.0, 0.0
985.387642779, 6.31015179075e-06, 1.19896861022e-05, 5.07048054148e-06, 0.0, 0.0, 0.0
985.616111975, 6.31324821189e-06, 1.19995025205e-05, 5.05840775334e-06, 0.0, 0.0, 0.0
985.844581172, 6.31635244413e-06, 1.20093421404e-05, 5.04638475984e-06, 0.0, 0.0, 0.0
986.073050368, 6.31946449196e-06, 1.20192050033e-05, 5.03441127354e-06, 0.0, 0.0, 0.0
986.301519564, 6.32258435992e-06, 1.20290911507e-05, 5.02248700907e-06, 0.0, 0.0, 0.0
986.52998876, 6.32571205259e-06, 1.20390006241e-05, 5.01061168315e-06, 0.0, 0.0, 0.0
986.758457956, 6.32884757459e-06, 1.20489334653e-05, 4.99878501456e-06, 0.0, 0.0, 0.0
986.986927152, 6.33199093055e-06, 1.20588897163e-05, 4.98700672413e-06, 0.0, 0.0, 0.0
987.215396348, 6.33514212517e-06, 1.20688694192e-05, 4.9752765347e-06, 0.0, 0.0, 0.0
987.443865544, 6.33830116318e-06, 1.20788726161e-05, 4.96359417113e-06, 0.0, 0.0, 0.0
987.67233474, 6.34146804932e-06, 1.20888993495e-05, 4.95195936027e-06, 0.0, 0.0, 0.0
987.900803936, 6.3446427884e-06, 1.2098949662e-05, 4.94037183095e-06, 0.0, 0.0, 0.0
988.129273133, 6.34782538525e-06, 1.21090235962e-05, 4.92883131393e-06, 0.0, 0.0, 0.0
988.357742329, 6.35101584475e-06, 1.21191211951e-05, 4.91733754194e-06, 0.0, 0.0, 0.0
988.586211525, 6.35421417179e-06, 1.21292425017e-05, 4.90589024962e-06, 0.0, 0.0, 0.0
988.814680721, 6.35742037133e-06, 1.21393875592e-05, 4.89448917351e-06, 0.0, 0.0, 0.0
989.043149917, 6.36063444835e-06, 1.21495564111e-05, 4.88313405205e-06, 0.0, 0.0, 0.0
989.271619113, 6.36385640786e-06, 1.21597491007e-05, 4.87182462554e-06, 0.0, 0.0, 0.0
989.500088309, 6.36708625492e-06, 1.21699656718e-05, 4.86056063614e-06, 0.0, 0.0, 0.0
989.728557505, 6.37032399461e-06, 1.21802061683e-05, 4.84934182787e-06, 0.0, 0.0, 0.0
989.957026701, 6.37356963208e-06, 1.21904706343e-05, 4.83816794656e-06, 0.0, 0.0, 0.0
990.185495897, 6.37682317248e-06, 1.22007591137e-05, 4.82703873983e-06, 0.0, 0.0, 0.0
990.413965094, 6.38008462101e-06, 1.22110716512e-05, 4.81595395714e-06, 0.0, 0.0, 0.0
990.64243429, 6.38335398292e-06, 1.22214082911e-05, 4.80491334968e-06, 0.0, 0.0, 0.0
990.870903486, 6.38663126348e-06, 1.22317690781e-05, 4.79391667044e-06, 0.0, 0.0, 0.0
991.099372682, 6.389916468e-06, 1.22421540571e-05, 4.78296367415e-06, 0.0, 0.0, 0.0
991.327841878, 6.39320960183e-06, 1.2252563273e-05, 4.77205411725e-06, 0.0, 0.0, 0.0
991.556311074, 6.39651067036e-06, 1.22629967712e-05, 4.76118775793e-06, 0.0, 0.0, 0.0
991.78478027, 6.399819679e-06, 1.22734545969e-05, 4.75036435606e-06, 0.0, 0.0, 0.0
992.013249466, 6.40313663322e-06, 1.22839367957e-05, 4.73958367323e-06, 0.0, 0.0, 0.0
992.241718662, 6.40646153851e-06, 1.22944434131e-05, 4.72884547267e-06, 0.0, 0.0, 0.0
992.470187858, 6.40979440041e-06, 1.23049744952e-05, 4.71814951929e-06, 0.0, 0.0, 0.0
992.698657055, 6.41313522448e-06, 1.23155300878e-05, 4.70749557965e-06, 0.0, 0.0, 0.0
992.927126251, 6.41648401633e-06, 1.23261102373e-05, 4.69688342194e-06, 0.0, 0.0, 0.0
993.155595447, 6.4198407816e-06, 1.23367149899e-05, 4.68631281597e-06, 0.0, 0.0, 0.0
993.384064643, 6.42320552598e-06, 1.23473443922e-05, 4.67578353315e-06, 0.0, 0.0, 0.0
993.612533839, 6.42657825517e-06, 1.23579984909e-05, 4.66529534649e-06, 0.0, 0.0, 0.0
993.841003035, 6.42995897492e-06, 1.23686773329e-05, 4.65484803058e-06, 0.0, 0.0, 0.0
994.069472231, 6.43334769104e-06, 1.23793809653e-05, 4.64444136156e-06, 0.0, 0.0, 0.0
994.297941427, 6.43674440934e-06, 1.23901094351e-05, 4.63407511715e-06, 0.0, 0.0, 0.0
994.526410623, 6.44014913568e-06, 1.24008627899e-05, 4.62374907659e-06, 0.0, 0.0, 0.0
994.754879819, 6.44356187598e-06, 1.24116410772e-05, 4.61346302065e-06, 0.0, 0.0, 0.0
994.983349016, 6.44698263615e-06, 1.24224443448e-05, 4.60321673162e-06, 0.0, 0.0, 0.0
995.211818212, 6.45041142217e-06, 1.24332726406e-05, 4.59300999329e-06, 0.0, 0.0, 0.0
995.440287408, 6.45384824006e-06, 1.24441260125e-05, 4.58284259094e-06, 0.0, 0.0, 0.0
995.668756604, 6.45729309586e-06, 1.24550045091e-05, 4.57271431133e-06, 0.0, 0.0, 0.0
995.8972258, 6.46074599565e-06, 1.24659081785e-05, 4.56262494268e-06, 0.0, 0.0, 0.0
996.125694996, 6.46420694555e-06, 1.24768370696e-05, 4.55257427465e-06, 0.0, 0.0, 0.0
996.354164192, 6.46767595172e-06, 1.24877912311e-05, 4.54256209837e-06, 0.0, 0.0, 0.0
996.582633388, 6.47115302034e-06, 1.24987707119e-05, 4.53258820638e-06, 0.0, 0.0, 0.0
996.811102584, 6.47463815766e-06, 1.25097755612e-05, 4.52265239264e-06, 0.0, 0.0, 0.0
997.03957178, 6.47813136993e-06, 1.25208058284e-05, 4.51275445251e-06, 0.0, 0.0, 0.0
997.268040977, 6.48163266345e-06, 1.25318615629e-05, 4.50289418276e-06, 0.0, 0.0, 0.0
997.496510173, 6.48514204458e-06, 1.25429428144e-05, 4.49307138153e-06, 0.0, 0.0, 0.0
997.724979369, 6.48865951967e-06, 1.25540496329e-05, 4.48328584833e-06, 0.0, 0.0, 0.0
997.953448565, 6.49218509516e-06, 1.25651820683e-05, 4.47353738403e-06, 0.0, 0.0, 0.0
998.181917761, 6.49571877748e-06, 1.25763401709e-05, 4.46382579087e-06, 0.0, 0.0, 0.0
998.410386957, 6.49926057312e-06, 1.25875239912e-05, 4.4541508724e-06, 0.0, 0.0, 0.0
998.638856153, 6.50281048861e-06, 1.25987335796e-05, 4.4445124335e-06, 0.0, 0.0, 0.0
998.867325349, 6.5063685305e-06, 1.2609968987e-05, 4.43491028039e-06, 0.0, 0.0, 0.0
999.095794545, 6.5099347054e-06, 1.26212302643e-05, 4.42534422057e-06, 0.0, 0.0, 0.0
999.324263741, 6.51350901993e-06, 1.26325174627e-05, 4.41581406285e-06, 0.0, 0.0, 0.0
999.552732938, 6.51709148077e-06, 1.26438306336e-05, 4.40631961732e-06, 0.0, 0.0, 0.0
999.781202134, 6.52068209463e-06, 1.26551698284e-05, 4.39686069534e-06, 0.0, 0.0, 0.0
1000.00967133, 6.52428086824e-06, 1.26665350988e-05, 4.38743710954e-06, 0.0, 0.0, 0.0
1000.23814053, 6.52788780839e-06, 1.26779264967e-05, 4.3780486738e-06, 0.0, 0.0, 0.0
1000.46660972, 6.5315029219e-06, 1.26893440742e-05, 4.36869520325e-06, 0.0, 0.0, 0.0
1000.69507892, 6.53512621562e-06, 1.27007878836e-05, 4.35937651424e-06, 0.0, 0.0, 0.0
1000.92354811, 6.53875769644e-06, 1.27122579773e-05, 4.35009242435e-06, 0.0, 0.0, 0.0
1001.15201731, 6.54239737129e-06, 1.27237544079e-05, 4.34084275239e-06, 0.0, 0.0, 0.0
1001.38048651, 6.54604524714e-06, 1.27352772283e-05, 4.33162731835e-06, 0.0, 0.0, 0.0
1001.6089557, 6.54970133099e-06, 1.27468264915e-05, 4.32244594343e-06, 0.0, 0.0, 0.0
1001.8374249, 6.55336562988e-06, 1.27584022507e-05, 4.31329845e-06, 0.0, 0.0, 0.0
1002.06589409, 6.55703815087e-06, 1.27700045592e-05, 4.30418466162e-06, 0.0, 0.0, 0.0
1002.29436329, 6.5607189011e-06, 1.27816334707e-05, 4.29510440302e-06, 0.0, 0.0, 0.0
1002.52283249, 6.5644078877e-06, 1.2793289039e-05, 4.28605750007e-06, 0.0, 0.0, 0.0
1002.75130168, 6.56810511786e-06, 1.2804971318e-05, 4.2770437798e-06, 0.0, 0.0, 0.0
1002.97977088, 6.57181059882e-06, 1.28166803619e-05, 4.26806307036e-06, 0.0, 0.0, 0.0
1003.20824008, 6.57552433782e-06, 1.28284162251e-05, 4.25911520107e-06, 0.0, 0.0, 0.0
1003.43670927, 6.57924634216e-06, 1.2840178962e-05, 4.25020000233e-06, 0.0, 0.0, 0.0
1003.66517847, 6.58297661919e-06, 1.28519686275e-05, 4.24131730566e-06, 0.0, 0.0, 0.0
1003.89364766, 6.58671517627e-06, 1.28637852765e-05, 4.2324669437e-06, 0.0, 0.0, 0.0
1004.12211686, 6.59046202081e-06, 1.28756289641e-05, 4.22364875017e-06, 0.0, 0.0, 0.0
1004.35058606, 6.59421716026e-06, 1.28874997457e-05, 4.21486255989e-06, 0.0, 0.0, 0.0
1004.57905525, 6.59798060211e-06, 1.28993976768e-05, 4.20610820873e-06, 0.0, 0.0, 0.0
1004.80752445, 6.60175235386e-06, 1.29113228131e-05, 4.19738553365e-06, 0.0, 0.0, 0.0
1005.03599364, 6.60553242309e-06, 1.29232752106e-05, 4.18869437268e-06, 0.0, 0.0, 0.0
1005.26446284, 6.60932081738e-06, 1.29352549254e-05, 4.18003456487e-06, 0.0, 0.0, 0.0
1005.49293204, 6.61311754437e-06, 1.29472620138e-05, 4.17140595034e-06, 0.0, 0.0, 0.0
1005.72140123, 6.61692261173e-06, 1.29592965324e-05, 4.16280837024e-06, 0.0, 0.0, 0.0
1005.94987043, 6.62073602716e-06, 1.29713585378e-05, 4.15424166674e-06, 0.0, 0.0, 0.0
1006.17833962, 6.6245577984e-06, 1.29834480871e-05, 4.14570568304e-06, 0.0, 0.0, 0.0
1006.40680882, 6.62838793325e-06, 1.29955652373e-05, 4.13720026334e-06, 0.0, 0.0, 0.0
1006.63527802, 6.63222643951e-06, 1.30077100457e-05, 4.12872525285e-06, 0.0, 0.0, 0.0
1006.86374721, 6.63607332505e-06, 1.30198825701e-05, 4.12028049778e-06, 0.0, 0.0, 0.0
1007.09221641, 6.63992859776e-06, 1.30320828679e-05, 4.11186584532e-06, 0.0, 0.0, 0.0
1007.3206856, 6.64379226556e-06, 1.30443109973e-05, 4.10348114366e-06, 0.0, 0.0, 0.0
1007.5491548, 6.64766433643e-06, 1.30565670164e-05, 4.09512624193e-06, 0.0, 0.0, 0.0
1007.777624, 6.65154481837e-06, 1.30688509835e-05, 4.08680099025e-06, 0.0, 0.0, 0.0
1008.00609319, 6.65543371942e-06, 1.30811629572e-05, 4.0785052397e-06, 0.0, 0.0, 0.0
1008.23456239, 6.65933104767e-06, 1.30935029963e-05, 4.07023884229e-06, 0.0, 0.0, 0.0
1008.46303159, 6.66323681123e-06, 1.31058711597e-05, 4.06200165099e-06, 0.0, 0.0, 0.0
1008.69150078, 6.66715101826e-06, 1.31182675067e-05, 4.0537935197e-06, 0.0, 0.0, 0.0
1008.91996998, 6.67107367695e-06, 1.31306920967e-05, 4.04561430327e-06, 0.0, 0.0, 0.0
1009.14843917, 6.67500479553e-06, 1.31431449892e-05, 4.03746385743e-06, 0.0, 0.0, 0.0
1009.37690837, 6.67894438228e-06, 1.31556262441e-05, 4.02934203885e-06, 0.0, 0.0, 0.0
1009.60537757, 6.68289244549e-06, 1.31681359215e-05, 4.02124870512e-06, 0.0, 0.0, 0.0
1009.83384676, 6.68684899351e-06, 1.31806740815e-05, 4.01318371471e-06, 0.0, 0.0, 0.0
1010.06231596, 6.69081403473e-06, 1.31932407846e-05, 4.00514692699e-06, 0.0, 0.0, 0.0
1010.29078515, 6.69478757756e-06, 1.32058360916e-05, 3.99713820222e-06, 0.0, 0.0, 0.0
1010.51925435, 6.69876963045e-06, 1.32184600633e-05, 3.98915740153e-06, 0.0, 0.0, 0.0
1010.74772355, 6.70276020192e-06, 1.32311127608e-05, 3.98120438695e-06, 0.0, 0.0, 0.0
1010.97619274, 6.70675930048e-06, 1.32437942454e-05, 3.97327902135e-06, 0.0, 0.0, 0.0
